date,source,dataset,subseries,value,unit,notes
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,161639.745565705,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2879.1213411290005,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,182796.536,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,558316.088,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,71353.397,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4746048.9350000005,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2240.855,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,68967.058,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2102.2100000000005,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,53454.750999669996,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7498.401234540001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,589.32507034,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,460530.73592202,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,608.70041698,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,147747.0690525501,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2616.1092502100005,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 3
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,191355.22699999998,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,678619.78,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,96207.429,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4745067.708000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2152.116,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,73101.501,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2147.13,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,56149.20796376,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,9119.64824742,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,698.6048928600001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,451264.9220402,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,612.73810932,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,154060.84515175738,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2714.2549554700004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 4
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,189715.265,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,752417.4060000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,89001.92300000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4400557.936,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2364.5739999999996,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,73413.13899999998,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2188.337,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,56437.783519000004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,9586.521415660001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,653.82606535,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,415928.63860466,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,680.0094064299999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,153473.51049088812,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2773.620002057,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 5
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,206453.014,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,585099.375,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,69874.867,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4619525.4569999995,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2331.136,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,74111.893,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2203.7250000000004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,62615.576616410006,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7845.85381777,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,592.10444325,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,442774.51956043,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,645.4971342,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,158474.5407890711,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2786.6851406230003,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 6
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,197445.032,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,584492.2149999999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,54314.426,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4357561.066,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2088.1749999999997,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,71912.57800000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2138.954,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,59383.27422855,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7982.983248870001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,463.04019109999996,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,406402.30908639997,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,591.1939413,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,152455.92401955486,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2713.5686022269997,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 7
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,217516.5,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,618577.084,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,50241.4,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4556283.114000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2383.108,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,79498.03199999999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2327.954,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,66128.13858849999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,8456.11656664,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,514.4134943199999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,405675.28280514997,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,663.77773031,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,165453.8826603369,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2930.622669924,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,196576.726,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,588528.7760000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,33735.793000000005,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4112111.101,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1989.613,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,73958.21600000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2102.4719999999998,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,59072.404979240004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,8008.69979394,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,348.93530790999995,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,364659.3945635601,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,553.3322177800001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,154208.2397574315,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2801.6403659079997,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,208434.25699999998,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,549165.76,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,42084.924999999996,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4768754.307,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2553.476,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,77564.901,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2120.998,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,61890.221746819996,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7689.825013399999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,419.05332921999997,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,429886.38567049004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,706.8258023399999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,162523.14488226819,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2541.957066968,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,217122.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,526697.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,61955.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,5272874.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2960.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,80545.55099999999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2185.5989999999997,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,64693.383392640004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7385.90592016,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,567.98346029,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,489379.4089630501,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,774.98146135,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,170453.9528530755,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2631.07540131,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,181954.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,532969.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,76007.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4877878.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2652.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,71743.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1971.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,54120.61640810999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7210.00187938,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,605.96990917,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,451596.2924198401,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,670.70158685,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,154813.41995806768,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2426.974816086,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,195935.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1002445.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,141896.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4685960.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2448.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,79355.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2197.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,56241.095710670015,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,10934.655345760002,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,899.1150216999999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,444806.42909599,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,638.43201248,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,170327.2390013747,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2679.9617784589996,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2381612.273,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7516676.141000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,849670.672,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,56293969.068,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,28569.311999999998,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,899463.3489999999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,26001.185999999998,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,707583.3450165301,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,98639.57008959001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,6969.79179379,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
